	popularity	budget	revenue	original_title	director	runtime	genres	release_date	vote_count	vote_average	release_year	release_month
640	6.415818	68000000	211817906	Fury	David Ayer	135	War|Drama|Action	10/15/14	2572	7.4	2014	10
641	6.2866919999999995	127000000	349424282	Night at the Museum: Secret of the Tomb	Shawn Levy	97	Adventure|Comedy|Fantasy|Family	12/17/14	1111	6.1	2014	12
642	6.14502	85000000	288747895	Divergent	Neil Burger	139	Action|Science Fiction|Thriller	3/14/14	3038	6.9	2014	3
643	6.052479	250000000	746000000	X-Men: Days of Future Past	Bryan Singer	131	Action|Adventure|Fantasy|Science Fiction	5/15/14	4006	7.6	2014	5
644	5.947136	40000000	463360063	Lucy	Luc Besson	89	Action|Science Fiction	7/14/14	3699	6.3	2014	7
645	5.787396	125000000	477200000	Teenage Mutant Ninja Turtles	Jonathan Liebesman	101	Science Fiction|Action|Adventure|Fantasy|Comedy	8/7/14	1836	5.8	2014	8
646	5.701683	40000000	126069509	Sex Tape	Jake Kasdan	97	Comedy	7/17/14	1150	5.3	2014	7
647	5.522641	8500000	38697217	Nightcrawler	Dan Gilroy	117	Crime|Drama|Thriller	10/23/14	2087	7.6	2014	10
648	4.983782	210000000	245500000	Transformers: Age of Extinction	Michael Bay	165	Science Fiction|Action|Adventure	6/25/14	2161	5.9	2014	6
649	4.93082	30000000	174600318	The Grand Budapest Hotel	Wes Anderson	99	Comedy|Drama	2/26/14	2802	7.9	2014	2
650	4.780419	3300000	13993093	Whiplash	Damien Chazelle	105	Drama|Music	10/10/14	2372	8.2	2014	10
651	4.452507	170000000	708200000	Dawn of the Planet of the Apes	Matt Reeves	130	Science Fiction|Action|Drama|Thriller	6/26/14	2625	7.4	2014	6
652	4.1452089999999995	55000000	192330738	The Equalizer	Antoine Fuqua	132	Thriller|Action|Crime	9/24/14	2100	7.2	2014	9
653	4.105685	42000000	106645357	Horrible Bosses 2	Sean Anders	108	Comedy	11/26/14	1033	6.1	2014	11
654	4.101979	200000000	705717432	The Amazing Spider-Man 2	Marc Webb	142	Action|Adventure|Fantasy	4/16/14	2813	6.6	2014	4
655	3.990452	178000000	370541256	Edge of Tomorrow	Doug Liman	113	Action|Science Fiction	5/27/14	3267	7.7	2014	5
656	3.9892309999999997	44000000	11305175	The Interview	Evan Goldberg|Seth Rogen	112	Action|Comedy	12/25/14	1657	6.1	2014	12
657	3.8630739999999997	58800000	542307423	American Sniper	Clint Eastwood	134	War|Action	12/11/14	3004	7.5	2014	12
658	3.81374	140000000	268031828	Exodus: Gods and Kings	Ridley Scott	153	Adventure|Drama|Action	12/3/14	1377	5.6	2014	12
659	3.689601	160000000	529076069	Godzilla	Gareth Edwards	123	Action|Science Fiction|Thriller	5/14/14	2169	6.2	2014	5
660	3.5823150000000004	180000000	758410378	Maleficent	Robert Stromberg	97	Fantasy|Adventure|Action|Family|Romance	5/28/14	2928	7.0	2014	5
661	3.573028	15000000	32556119	The November Man	Roger Donaldson	108	Crime|Action|Thriller	8/27/14	481	6.0	2014	8
662	3.489314	5000000	102529779	Ouija	Stiles White	89	Horror	10/24/14	569	4.9	2014	10
663	3.4891059999999996	145000000	609123048	How to Train Your Dragon 2	Dean DeBlois	102	Fantasy|Action|Adventure|Animation|Comedy	6/12/14	2152	7.7	2014	6
664	3.3937410000000003	2000000	13500000	It Follows	David Robert Mitchell	100	Thriller|Horror	8/27/14	1003	6.6	2014	8
665	3.34625	90000000	206172544	The Expendables 3	Patrick Hughes	127	Action|Adventure|Thriller	8/4/14	1275	6.2	2014	8
666	3.3277989999999997	60000000	469160692	The Lego Movie	Phil Lord|Christopher Miller	100	Adventure|Fantasy|Animation|Comedy|Action	2/6/14	2268	7.5	2014	2
667	3.2809480000000004	13000000	0	The Loft	Erik Van Looy	108	Thriller	10/14/14	291	6.4	2014	10
668	3.260581	95000000	114178613	Seventh Son	Sergey Bodrov	102	Adventure|Fantasy	12/12/14	675	5.1	2014	12
669	3.170271	15000000	121201940	The Theory of Everything	James Marsh	123	Drama|Romance	11/26/14	1960	7.8	2014	11
670	3.14993	17000000	136621271	Let's Be Cops	Luke Greenfield	104	Comedy	8/13/14	912	6.4	2014	8
671	3.028769	70000000	215529201	Dracula Untold	Gary Shore	92	Horror|Action|Drama|Fantasy|War	10/1/14	1666	6.1	2014	10
672	3.007018	132000000	373552094	Penguins of Madagascar	Simon J. Smith|Eric Darnell	92	Family|Animation|Adventure|Comedy	11/22/14	939	6.5	2014	11
673	2.996038	50000000	212902372	Into the Woods	Rob Marshall	125	Fantasy|Comedy|Music	12/25/14	1095	5.6	2014	12
674	2.979181	110000000	337580051	300: Rise of an Empire	Noam Murro	102	Action|War	3/5/14	1664	6.1	2014	3
675	2.881991	25000000	66980456	The Giver	Phillip Noyce	94	Drama|Science Fiction	8/11/14	1151	6.3	2014	8
676	2.8050189999999997	50000000	188441614	22 Jump Street	Phil Lord|Christopher Miller	112	Crime|Comedy|Action	6/5/14	2416	7.0	2014	6
677	2.777996	28000000	53181600	A Walk Among the Tombstones	Scott Frank	113	Crime|Drama|Mystery|Thriller	9/18/14	823	6.2	2014	9
678	2.721864	55000000	259207227	Paddington	Paul King	95	Comedy	11/27/14	606	7.1	2014	11
679	2.692691	7000000	2360281	Cake	Daniel Barnz	102	Drama	9/7/14	255	6.1	2014	9
680	2.67235	11000000	45967935	Chef	Jon Favreau	115	Comedy	5/8/14	866	7.2	2014	5
681	2.6112509999999998	9000000	108782847	The Purge: Anarchy	James DeMonaco	104	Horror|Thriller	7/17/14	1126	6.6	2014	7
682	2.601775	16000000	19682924	Left Behind	Vic Armstrong	110	Thriller|Action|Science Fiction	10/3/14	253	3.8	2014	10
683	2.595951	4000000	44349000	Boyhood	Richard Linklater	164	Drama	6/5/14	1343	7.6	2014	6
684	2.576396	20000000	12007070	A Most Violent Year	J.C. Chandor	125	Action|Thriller|Crime|Drama	12/30/14	384	6.4	2014	12
685	2.549403	100000000	243400000	Hercules	Brett Ratner	99	Action|Adventure	7/23/14	1215	5.6	2014	7
686	2.526779	125000000	362637473	Noah	Darren Aronofsky	139	Drama|Adventure	3/20/14	1589	5.5	2014	3
687	2.523101	50000000	83719388	The Judge	David Dobkin	141	Drama	10/8/14	974	7.2	2014	10
688	2.493306	12000000	0	Drive Hard	Brian Trenchard-Smith	96	Action|Comedy|Crime	5/26/14	52	4.0	2014	5
689	2.4451650000000003	40000000	123494610	Blended	Frank Coraci	117	Comedy	5/21/14	720	6.7	2014	5
690	2.376309	18000000	268157400	Neighbors	Nicholas Stoller	96	Comedy	5/8/14	1829	6.2	2014	5
691	2.361267	11000000	78874843	If I Stay	R.J. Cutler	106	Drama	8/21/14	856	7.2	2014	8
692	2.303556	45000000	86165646	Step Up All In	Trish Sie	112	Romance|Drama|Music	7/16/14	421	6.7	2014	7
694	2.293859	12000000	305151265	The Fault in Our Stars	Josh Boone	125	Romance|Drama	5/16/14	2389	7.8	2014	5
696	2.1654619999999998	25000000	153997819	Ride Along	Tim Story	99	Action|Comedy	1/17/14	634	6.1	2014	1
698	2.160156	20000000	11110975	Inherent Vice	Paul Thomas Anderson	148	Comedy|Romance|Crime|Drama|Mystery	12/25/14	552	6.3	2014	12
699	2.141491	60000000	50549107	Jack Ryan: Shadow Recruit	Kenneth Branagh	105	Action|Drama|Thriller	1/15/14	873	5.9	2014	1
700	2.1367580000000004	50000000	222809600	Non-Stop	Jaume Collet-Serra	106	Action|Thriller|Mystery	1/26/14	1648	6.8	2014	1
701	2.116264	5500000	3000000	Predestination	Michael Spierig|Peter Spierig	97	Science Fiction|Thriller	8/28/14	1136	7.2	2014	8
702	2.103532	7000000	0	AutÃ³mata	Gabe IbÃ¡Ã±ez	110	Thriller|Science Fiction	10/9/14	436	5.4	2014	10
704	1.957672	12600000	18658381	The Drop	MichaÃ«l R. Roskam	106	Drama|Crime	9/12/14	583	6.6	2014	9
705	1.9407349999999999	120000000	239379423	RoboCop	JosÃ© Padilha	102	Science Fiction|Action	1/30/14	1709	5.7	2014	1
706	1.904422	100000000	103039258	Transcendence	Wally Pfister	119	Thriller|Science Fiction|Drama|Mystery	4/16/14	1555	5.9	2014	4
707	1.9000380000000001	40000000	196781193	The Other Woman	Nick Cassavetes	109	Comedy|Romance	4/16/14	1056	6.2	2014	4
708	1.8947060000000002	145000000	272912430	Mr. Peabody & Sherman	Rob Minkoff	92	Animation|Adventure|Family	2/7/14	592	6.8	2014	2
710	1.840817	65000000	39407616	Sin City: A Dame to Kill For	Frank Miller|Robert Rodriguez	102	Crime|Thriller	8/20/14	857	6.2	2014	8
712	1.8116919999999999	103000000	500188435	Rio 2	Carlos Saldanha	102	Animation|Adventure|Comedy|Family	3/19/14	659	6.5	2014	3
713	1.805954	40000000	169837010	Dumb and Dumber To	Bobby Farrelly|Peter Farrelly	110	Comedy	11/12/14	790	5.5	2014	11
715	1.7798610000000001	70000000	154984035	The Monuments Men	George Clooney	118	War|Drama|History|Action	1/24/14	1083	5.7	2014	1
716	1.769987	65000000	163442937	Unbroken	Angelina Jolie	137	Drama|War	12/25/14	981	7.2	2014	12
717	1.754707	20000000	66787908	Selma	Ava DuVernay	127	History|Drama	12/25/14	580	7.5	2014	12
718	1.737699	4900000	3494070	Mommy	Xavier Dolan	138	Drama	5/22/14	389	8.0	2014	5
719	1.6557169999999999	17000000	0	Escobar: Paradise Lost	Andrea Di Stefano	120	Thriller|Romance	10/11/14	180	6.2	2014	10
721	1.6493209999999898	15000000	52501541	Wild	Jean-Marc VallÃ©e	115	Drama	12/5/14	677	6.9	2014	12
722	1.638781	130000000	117831631	Pompeii	Paul W.S. Anderson	105	Action|Adventure|History|Romance|Drama	2/18/14	837	5.1	2014	2
723	1.63015	26000000	35926213	The Best of Me	Michael Hoffman	117	Drama|Romance	10/16/14	535	7.2	2014	10
724	1.5880100000000001	65000000	133821816	Annie	Will Gluck	119	Music|Comedy|Drama|Family	12/19/14	331	6.1	2014	12
726	1.5450549999999899	50000000	97437106	The Book of Life	Jorge R. Gutierrez	95	Romance|Animation|Adventure|Comedy|Family	10/1/14	531	7.3	2014	10
727	1.542392	13000000	54837234	St. Vincent	Theodore Melfi	102	Comedy	10/9/14	531	7.1	2014	10
728	1.541069	66000000	203277636	Need for Speed	Scott Waugh	130	Action|Crime|Drama|Thriller	3/13/14	1117	6.2	2014	3
731	1.4490459999999898	22000000	88880821	The Hundred-Foot Journey	Lasse HallstrÃ¶m	122	Drama	8/6/14	352	7.2	2014	8
732	1.440084	60000000	108255770	The Boxtrolls	Graham Annable|Anthony Stacchi	97	Animation|Comedy|Family|Fantasy	9/10/14	498	6.6	2014	9
733	1.3987129999999999	10000000	28883511	Big Eyes	Tim Burton	105	Drama	12/24/14	710	6.8	2014	12
734	1.394382	18000000	266586800	The Prince	Brian A Miller	93	Thriller|Action	8/22/14	165	4.6	2014	8
738	1.319416	4000000	600896	The Signal	William Eubank	95	Thriller|Science Fiction	3/15/14	400	5.8	2014	3
740	1.3155	50000000	160602194	Into the Storm	Steven Quale	89	Action|Thriller	8/6/14	572	5.7	2014	8
741	1.312103	25000000	0	Outcast	Nick Powell	98	Action	9/26/14	87	4.4	2014	9
742	1.3045879999999999	28000000	0	3 Days to Kill	McG	113	Action|Drama|Thriller|Crime	2/14/14	668	6.0	2014	2
743	1.240895	50000000	151165787	Planes: Fire & Rescue	Roberts Gannaway	83	Animation|Comedy|Adventure|Family	7/17/14	223	5.9	2014	7
745	1.214094	35000000	17508518	Sabotage	David Ayer	110	Action|Drama|Thriller|Crime	3/28/14	422	5.4	2014	3
749	1.191423	1000000	0	Camp X-Ray	Peter Sattler	111	Drama	10/17/14	232	6.7	2014	10
750	1.146492	13200000	53830415	No Good Deed	Sam Miller	84	Thriller	9/12/14	105	5.8	2014	9
751	1.142614	5000000	41797583	Still Alice	Richard Glatzer|Wash Westmoreland	99	Drama	12/5/14	725	7.5	2014	12
752	1.1403020000000001	5000000	40100000	As Above, So Below	John Erick Dowdle	93	Horror|Thriller	8/14/14	501	6.1	2014	8
753	1.136851	24000000	12096300	Foxcatcher	Bennett Miller	134	Drama|Thriller	5/19/14	645	6.5	2014	5
755	1.077877	20000000	34077920	Endless Love	Shana Feste	103	Drama|Romance	2/12/14	357	6.6	2014	2
756	1.052381	12250000	2295423	The Rover	David MichÃ´d	100	Crime|Drama	5/18/14	164	6.0	2014	5
757	1.041267	24000000	70181428	Think Like a Man Too	Tim Story	106	Comedy|Romance	6/19/14	175	6.2	2014	6
758	1.039133	15000000	9104716	Suite FranÃ§aise	Saul Dibb	107	Drama|Romance|War	11/5/14	161	6.9	2014	11
760	1.027357	15000000	59209	Walk of Shame	Steven Brill	95	Comedy	5/2/14	402	5.7	2014	5
762	1.0181149999999999	6500000	255273813	Annabelle	John R. Leonetti	99	Horror	10/2/14	827	5.6	2014	10
765	0.989916	65000000	71154592	I, Frankenstein	Stuart Beattie	92	Horror|Thriller	1/22/14	501	5.1	2014	1
766	0.988081	8000000	26049082	That Awkward Moment	Tom Gormican	94	Comedy|Romance	1/29/14	713	6.0	2014	1
768	0.98174	27000000	28831145	Draft Day	Ivan Reitman	109	Drama	4/11/14	207	6.5	2014	4
769	0.9796549999999999	28000000	68896829	Brick Mansions	Camille Delamarre	90	Action|Crime|Drama	4/22/14	476	5.8	2014	4
770	0.9678459999999999	2000000	6676471	The Babadook	Jennifer Kent	93	Drama|Thriller|Horror	5/22/14	1089	6.5	2014	5
771	0.9660479999999999	20000000	100525432	Tammy	Ben Falcone	97	Comedy	7/2/14	381	5.1	2014	7
775	0.954807	10000000	0	American Heist	Sarik Andreasyan	94	Action	9/11/14	116	4.3	2014	9
776	0.9449540000000001	3000000	0	Bullet	Nick Lyon	87	Action|Crime|Thriller	2/25/14	20	4.4	2014	2
780	0.92537	60000000	30800231	Winter's Tale	Akiva Goldsman	118	Drama|Fantasy|Mystery|Romance	2/13/14	327	5.9	2014	2
783	0.916435	5000000	2367161	The Guest	Adam Wingard	99	Mystery|Thriller|Action	9/17/14	402	6.6	2014	9
788	0.8931209999999989	22500000	15520023	The Water Diviner	Russell Crowe	112	War|Drama	12/25/14	287	6.8	2014	12
789	0.890965	5000000	6833445	The Green Inferno	Eli Roth	100	Horror|Thriller	9/4/14	194	4.8	2014	9
792	0.8765139999999989	28000000	100654149	Alexander and the Terrible, Horrible, No Good, Very Bad Day	Miguel Arteta	81	Family|Comedy	10/8/14	380	6.2	2014	10
793	0.876066	19800000	41296320	This Is Where I Leave You	Shawn Levy	103	Drama|Comedy	9/10/14	377	6.5	2014	9
794	0.8701040000000001	16000000	2429989	The Homesman	Tommy Lee Jones	122	Western|Drama	5/18/14	150	6.2	2014	5
799	0.829686	9000000	0	Skin Trade	Ekachai Uekrongtham	96	Thriller|Action|Drama	11/7/14	33	5.6	2014	11
801	0.8058390000000001	8500000	7500000	Big Game	Jalmari Helander	90	Action|Adventure	9/5/14	261	5.2	2014	9
803	0.797723	40000000	67347013	Jersey Boys	Clint Eastwood	134	Music|Drama	6/5/14	181	6.7	2014	6
804	0.796721	12500000	49002684	About Last Night	Steve Pink	100	Comedy|Romance	2/14/14	165	5.8	2014	2
805	0.7863979999999989	25000000	38307627	Million Dollar Arm	Craig Gillespie	124	Drama	5/9/14	182	6.6	2014	5
806	0.778247	5500000	5483299	Wish I Was Here	Zach Braff	120	Drama|Comedy	1/18/14	192	6.3	2014	1
807	0.777096	6700000	1430655	Infinitely Polar Bear	Maya Forbes	87	Comedy|Drama	1/18/14	76	7.0	2014	1
812	0.757089	13300000	5380251	Under the Skin	Jonathan Glazer	108	Thriller|Science Fiction|Drama	3/14/14	704	6.0	2014	3
813	0.7517729999999989	6000000	3485127	Veronica Mars	Rob Thomas	107	Comedy|Drama|Crime	3/13/14	323	6.3	2014	3
815	0.740796	22000000	67800064	Son of God	Christopher Spencer	138	Drama	2/28/14	61	5.8	2014	2
818	0.728025	6000000	15071	Barefoot	Andrew Fleming	90	Comedy|Drama|Romance	2/2/14	129	6.5	2014	2
819	0.72546	3500000	5155325	Justice League: War	Jay Oliva	79	Animation	2/2/14	141	7.0	2014	2
820	0.722877	8500000	770706	The Zero Theorem	Terry Gilliam	107	Drama|Fantasy|Science Fiction	1/2/14	232	5.7	2014	1
823	0.714661	15000000	30127963	When the Game Stands Tall	Thomas Carter	115	Drama	8/22/14	94	6.2	2014	8
830	0.688635	30000000	0	Grace of Monaco	Olivier Dahan	103	Romance|Drama	5/14/14	138	5.7	2014	5
831	0.688179	2000000	48390	Decoding Annie Parker	Steven Bernstein	91	Drama	5/2/14	23	5.2	2014	5
833	0.680611	1000000	0	In Your Eyes	Brin Hill	105	Drama|Romance|Science Fiction	4/20/14	170	7.2	2014	4
834	0.678616	5500000	0	Bad Ass 2: Bad Asses	Craig Moss	91	Action	4/8/14	57	5.7	2014	4
836	0.671825	15000000	0	Dying of the Light	Paul Schrader	94	Thriller|Drama	12/4/14	83	4.4	2014	12
837	0.667732	200000	17834867	The Quiet Ones	John Pogue	98	Horror	4/1/14	147	5.1	2014	4
838	0.662295	21000000	0	Tokarev	Paco Cabezas	98	Action|Crime|Thriller	5/9/14	204	5.2	2014	5
839	0.660405	15000000	31554855	A Most Wanted Man	Anton Corbijn	121	Thriller	7/25/14	393	6.3	2014	7
842	0.646336999999999	6500000	13865435	The Pyramid	GrÃ©gory Levasseur	89	Horror	12/4/14	234	4.7	2014	12
843	0.641676	30000000	0	Deliver Us from Evil	Scott Derrickson	118	Thriller|Crime|Horror	7/1/14	474	6.0	2014	7
844	0.6352140000000001	6600000	1554000	Clouds of Sils Maria	Olivier Assayas	124	Drama	8/20/14	173	6.8	2014	8
845	0.632047999999999	5000000	2450846	Kill the Messenger	Michael Cuesta	112	Thriller|Crime|Drama|Mystery	10/9/14	247	6.5	2014	10
850	0.621645	5000000	0	Cut Bank	Matt Shakman	92	Thriller	9/10/14	52	4.8	2014	9
851	0.615729	1000000	9318	Honeymoon	Leigh Janiak	87	Horror	9/12/14	137	5.3	2014	9
854	0.602735	2000000	4635300	Locke	Steven Knight	85	Drama|Thriller	4/10/14	480	6.8	2014	4
856	0.599079	36000000	52424533	Dolphin Tale 2	Charles Martin Smith	107	Family|Drama	9/12/14	63	6.8	2014	9
861	0.590256999999999	1000000	26501323	The Woman in Black 2: Angel of Death	Tom Harper	90	Thriller|Horror|Drama	12/30/14	270	4.9	2014	12
864	0.574398	50000000	80383113	Muppets Most Wanted	James Bobin	112	Comedy|Adventure|Crime|Family	3/20/14	222	6.2	2014	3
867	0.5617270000000001	20000000	0	Search Party	Scot Armstrong	93	Comedy	10/30/14	42	5.3	2014	10
870	0.5594720000000001	2800000	1826705	Tusk	Kevin Smith	102	Comedy|Drama|Horror	9/19/14	206	4.9	2014	9
874	0.550625	600000	0	Sx_Tape	Bernard Rose	85	Horror	5/16/14	19	3.3	2014	5
878	0.548656	6000000	1020921	5 Flights Up	Richard Loncraine	92	Drama	9/5/14	56	5.9	2014	9
881	0.540852	12000000	101332962	Heaven is for Real	Randall Wallace	99	Drama	4/16/14	159	6.1	2014	4
882	0.539017	5000000	0	Reach Me	John Herzfeld	95	Drama	3/14/14	24	5.1	2014	3
883	0.536511	10000000	0	In the Blood	John Stockwell	108	Action|Crime|Thriller	4/4/14	77	5.2	2014	4
896	0.49583999999999995	70000000	61279452	The Legend of Hercules	Renny Harlin	99	Action|Adventure	1/10/14	399	4.4	2014	1
899	0.49127299999999996	5000000	0	13 Sins	Daniel Stamm	88	Horror|Thriller	4/18/14	221	6.2	2014	4
901	0.485296	30000000	25312387	And So It Goes	Rob Reiner	94	Comedy|Drama|Romance	7/20/14	111	5.7	2014	7
905	0.48019399999999995	18000000	0	Wolves	David Hayter	90	Horror|Action	8/28/14	42	5.3	2014	8
910	0.47065100000000004	2400000	88273	Life After Beth	Jeff Baena	90	Romance|Comedy|Horror	8/15/14	141	4.8	2014	8
917	0.460188	3150000	0	GirlHouse	Trevor Matthews|Jon Knautz	100	Horror|Thriller	10/16/14	62	4.9	2014	10
924	0.44645799999999997	5500000	5000000	Miss Julie	Liv Ullmann	120	Drama	9/7/14	15	5.4	2014	9
926	0.444337	2700000	0	Redirected	Emilis Velyvis	99	Action|Comedy|Crime|Thriller	1/10/14	94	5.7	2014	1
928	0.43084399999999995	1200000	0	Wrong Turn 6: Last Resort	Valeri Milev	91	Horror	8/22/14	82	4.9	2014	8
937	0.41146499999999997	8000000	0	Reasonable Doubt	Peter Howitt	91	Crime|Thriller	1/17/14	157	5.5	2014	1
940	0.407983	6000000	32251	Song One	Kate Barker-Froyland	86	Drama	1/20/14	58	5.7	2014	1
942	0.403579	1000000	395000	A Girl Walks Home Alone at Night	Ana Lily Amirpour	99	Horror|Romance	1/19/14	146	7.0	2014	1
944	0.40115300000000004	318000	121179	Afflicted	Clif Prowse|Derek Lee	85	Horror|Thriller	4/4/14	142	6.1	2014	4
945	0.40068899999999996	30000000	0	The Swan Princess: A Royal Family Tale	Richard Rich	79	Animation|Family	2/25/14	14	5.6	2014	2
947	0.39860100000000004	7000000	14618727	Beyond the Lights	Gina Prince-Bythewood	116	Drama	9/10/14	95	6.9	2014	9
954	0.386307	5000000	10429707	Moms' Night Out	Andrew Erwin|Jon Erwin	98	Comedy	3/25/14	92	5.7	2014	3
956	0.382434	13000000	45300000	Earth to Echo	Dave Green	89	Family|Adventure|Science Fiction	7/2/14	223	5.7	2014	7
962	0.375458	3500000	0	Wicked Blood	Mark Young	92	Action|Drama|Thriller	3/4/14	24	4.9	2014	3
965	0.366176	2500000	0	Catch Hell	Ryan Phillippe	98	Thriller|Drama	10/10/14	14	5.3	2014	10
970	0.359568	25000000	0	Red Sky	Mario Van Peebles	100	Action|Thriller	3/12/14	16	3.8	2014	3
976	0.350612	25000000	39171130	The Gambler	Rupert Wyatt	111	Thriller|Crime|Drama	12/25/14	405	5.6	2014	12
980	0.34621599999999997	2000000	0	The Humbling	Barry Levinson	112	Drama|Comedy	3/26/14	18	4.7	2014	3
983	0.34162	12700000	3430018	The Grand Seduction	Don McKellar	112	Comedy	5/30/14	63	6.7	2014	5
985	0.340308	4000000	2365467	Joe	David Gordon Green	118	Drama	4/10/14	207	6.5	2014	4
986	0.34010100000000004	5000000	0	Let's Kill Ward's Wife	Scott Foley	81	Comedy	12/23/14	48	5.3	2014	12
994	0.331919	1500000	0	Free Fall	Malek Akkad	90	Drama|Thriller|Action	10/17/14	17	4.7	2014	10
996	0.330541	325927	0	Angry Video Game Nerd: The Movie	James D. Rolfe|Kevin Finn	115	Science Fiction|Adventure|Comedy	7/21/14	25	5.8	2014	7
1004	0.318941	500000	15000000	Parts Per Billion	Brian Horiuchi	139	Science Fiction	3/25/14	14	4.8	2014	3
1006	0.317225	5000000	75143	Better Living Through Chemistry	Geoff Moore|David Posamentier	91	Drama|Comedy	3/14/14	60	5.9	2014	3
1017	0.306919	10000000	0	Elsa & Fred	Michael Radford	104	Comedy|Family|Romance	3/7/14	17	6.5	2014	3
1023	0.300442	17000000	29789000	God's Not Dead	Harold Cronk	113	Drama	3/21/14	146	6.1	2014	3
1042	0.283225	7000000	36433975	Devil's Due	Matt Bettinelli-Olpin|Tyler Gillett	89	Horror	1/8/14	164	4.5	2014	1
1051	0.27169699999999997	5000000	0	Revenge of the Green Dragons	Andrew Lau|Andrew Loo	94	Drama|Action|Crime	3/15/14	19	5.2	2014	3
1057	0.205077	1000000	0	Dear White People	Justin Simien	108	Drama|Comedy	10/17/14	148	6.2	2014	10
1066	0.255838	3000000	0	Charlie's Farm	Chris Sun	93	Horror	12/4/14	17	4.6	2014	12
1069	0.751476	5000000	4013786	My Old Lady	Israel Horovitz	107	Romance|Comedy|Drama	9/9/14	65	6.0	2014	9
1073	0.240398	5000000	0	Rudderless	William H. Macy	105	Music|Drama|Comedy	10/17/14	65	7.1	2014	10
1086	0.32145300000000004	7000000	0	A Good Man	Keoni Waxman	100	Action	8/19/14	26	4.9	2014	8
1093	0.22195700000000002	10000000	0	Cesar Chavez	Diego Luna	102	Drama	3/28/14	10	5.3	2014	3
1099	0.217873	6000000	0	El Inventor de Juegos	Juan Pablo Buscarini	112	Adventure|Family	7/3/14	11	4.9	2014	7
1120	0.376205	12000000	0	The Identical	Dustin Marcellino	107	Music|Drama	9/5/14	10	5.0	2014	9
